Ortsnetzkennzahl;Ortsnetzname;StelligkeitNZE;StelligkeitNZZ;Losgroesse;KennzeichenHRNBbeantragbar;LetzteAenderungStelligkeit;LetzteAenderungLosgroesse
2753;Erndtebrück;11;11;10000;False;29.04.2010;29.04.2010
2754;Bad Laasphe-Feudingen;11;11;10000;False;30.04.2010;30.04.2010
2755;Bad Berleburg-Schwarzenau;11;11;10000;False;30.04.2010;30.04.2010
2758;Bad Berleburg-Girkhausen;11;11;10000;False;29.04.2010;29.04.2010
2759;Bad Berleburg-Aue;11;11;10000;False;30.04.2010;30.04.2010
2761;Olpe Biggesee;11;11;10000;False;05.03.2007;01.01.1998
2762;Wenden Südsauerland;11;11;10000;False;30.04.2010;30.04.2010
2763;Drolshagen-Bleche;11;11;10000;False;30.04.2010;30.04.2010
2764;Welschen Ennest;11;11;10000;False;30.04.2010;30.04.2010
2770;Eschenburg;11;11;10000;False;29.04.2010;29.04.2010
2771;Dillenburg;11;11;10000;False;30.04.2010;30.04.2010
2772;Herborn Hess;11;11;10000;False;29.04.2010;29.04.2010
2773;Haiger;11;11;10000;False;02.04.2007;01.01.1998
2774;Dietzhölztal;11;11;10000;False;30.04.2010;30.04.2010
2775;Driedorf;11;11;10000;False;30.04.2010;30.04.2010
2776;Bad Endbach-Hartenrod;11;11;10000;False;30.04.2010;30.04.2010
2777;Breitscheid Hess;11;11;10000;False;30.04.2010;30.04.2010
2778;Siegbach;11;11;10000;False;29.04.2010;29.04.2010
2779;Greifenstein-Beilstein;11;11;10000;False;29.04.2010;29.04.2010
2801;Xanten;11;11;10000;False;15.01.2007;01.01.1998
2802;Alpen;11;11;10000;False;15.01.2007;01.01.1998
2803;Wesel-Büderich;11;11;10000;False;30.04.2010;30.04.2010
2804;Xanten-Marienbaum;11;11;10000;False;30.04.2010;30.04.2010
281;Wesel;11;11;10000;False;29.04.2010;29.04.2010
2821;Kleve Niederrhein;11;11;10000;False;28.02.2005;01.01.1998
2822;Emmerich;11;11;10000;False;28.02.2005;01.01.1998
2823;Goch;11;11;10000;False;01.08.2001;01.01.1998
2824;Kalkar;11;11;10000;False;15.01.2007;01.01.1998
2825;Uedem;11;11;10000;False;02.04.2007;01.01.1998
2826;Kranenburg Niederrhein;11;11;10000;False;30.04.2010;30.04.2010
2827;Goch-Hassum;11;11;10000;False;30.04.2010;30.04.2010
2828;Emmerich-Elten;11;11;10000;False;30.04.2010;30.04.2010
2831;Geldern;11;11;10000;False;01.08.2001;01.01.1998
2832;Kevelaer;11;11;10000;False;30.10.2006;01.01.1998
2833;Kerken;11;11;10000;False;30.04.2010;30.04.2010
2834;Straelen;11;11;10000;False;15.01.2007;01.01.1998
2835;Issum;11;11;10000;False;30.04.2010;30.04.2010
2836;Wachtendonk;11;11;10000;False;30.04.2010;30.04.2010
2837;Weeze;11;11;10000;False;30.04.2010;30.04.2010
2838;Sonsbeck;11;11;10000;False;30.04.2010;30.04.2010
2839;Straelen-Herongen;11;11;10000;False;30.04.2010;30.04.2010
2841;Moers;11;11;10000;False;01.07.2001;01.01.1998
2842;Kamp-Lintfort;11;11;10000;False;12.05.2003;01.01.1998
2843;Rheinberg;11;11;10000;False;15.01.2007;01.01.1998
2844;Rheinberg-Orsoy;11;11;10000;False;30.04.2010;30.04.2010
2845;Neukirchen-Vluyn;11;11;10000;False;04.09.2006;01.01.1998
2850;Rees-Haldern;11;11;10000;False;29.04.2010;29.04.2010
2851;Rees;11;11;10000;False;30.04.2010;30.04.2010
2852;Hamminkeln;11;11;10000;False;30.04.2010;30.04.2010
2853;Schermbeck;11;11;10000;False;15.01.2007;01.01.1998
2855;Voerde Niederrhein;11;11;10000;False;15.01.2007;01.01.1998
2856;Hamminkeln-Brünen;11;11;10000;False;30.04.2010;30.04.2010
2857;Rees-Mehr;11;11;10000;False;30.04.2010;30.04.2010
2858;Hünxe;11;11;10000;False;16.03.2009;01.01.1998
2859;Wesel-Bislich;11;11;10000;False;30.04.2010;30.04.2010
2861;Borken Westf;11;11;10000;False;04.09.2006;01.01.1998
2862;Südlohn;11;11;10000;False;30.04.2010;30.04.2010
2863;Velen;11;11;10000;False;02.04.2007;01.01.1998
2864;Reken;11;11;10000;False;30.04.2010;30.04.2010
2865;Raesfeld;11;11;10000;False;15.01.2007;01.01.1998
2866;Dorsten-Rhade;11;11;10000;False;30.04.2010;30.04.2010
2867;Heiden Kr Borken;11;11;10000;False;04.12.2006;01.01.1998
2871;Bocholt;11;11;10000;False;01.10.2001;01.01.1998
2872;Rhede Westf;11;11;10000;False;04.09.2006;01.01.1998
2873;Isselburg-Werth;11;11;10000;False;30.04.2010;30.04.2010
2874;Isselburg;11;11;10000;False;30.04.2010;30.04.2010
2902;Warstein;11;11;10000;False;30.04.2010;30.04.2010
2903;Meschede-Freienohl;11;11;10000;False;30.04.2010;30.04.2010
2904;Bestwig;11;11;10000;False;29.04.2010;29.04.2010
2905;Bestwig-Ramsbeck;11;11;10000;False;30.04.2010;30.04.2010
291;Meschede;11;11;10000;False;30.04.2010;30.04.2010
2921;Soest;11;11;10000;False;12.05.2003;01.01.1998
2922;Werl;11;11;10000;False;30.10.2006;01.01.1998
2923;Lippetal-Herzfeld;11;11;10000;False;30.04.2010;30.04.2010
2924;Möhnesee;11;11;10000;False;30.04.2010;30.04.2010
2925;Warstein-Allagen;11;11;10000;False;30.04.2010;30.04.2010
2927;Neuengeseke;11;11;10000;False;30.04.2010;30.04.2010
2928;Soest-Ostönnen;11;11;10000;False;30.04.2010;30.04.2010
2931;Arnsberg;11;11;10000;False;30.04.2010;30.04.2010
2932;Neheim-Hüsten;11;11;10000;False;30.04.2010;30.04.2010
2933;Sundern Sauerland;11;11;10000;False;02.04.2007;01.01.1998
2934;Sundern-Altenhellefeld;11;11;10000;False;30.04.2010;30.04.2010
2935;Sundern-Hachen;11;11;10000;False;30.04.2010;30.04.2010
2937;Arnsberg-Oeventrop;11;11;10000;False;30.04.2010;30.04.2010
2938;Ense;11;11;10000;False;30.04.2010;30.04.2010
2941;Lippstadt;11;11;10000;False;12.05.2003;01.01.1998
2942;Geseke;11;11;10000;False;15.01.2007;01.01.1998
2943;Erwitte;11;11;10000;False;30.04.2010;30.04.2010
2944;Rietberg-Mastholte;11;11;10000;False;30.04.2010;30.04.2010
2945;Lippstadt-Benninghausen;11;11;10000;False;29.04.2010;29.04.2010
2947;Anröchte;11;11;10000;False;30.04.2010;30.04.2010
2948;Lippstadt-Rebbeke;11;11;10000;False;30.04.2010;30.04.2010
2951;Büren;11;11;10000;False;16.03.2009;01.01.1998
2952;Rüthen;11;11;10000;False;30.04.2010;30.04.2010
2953;Wünnenberg;11;11;10000;False;30.04.2010;30.04.2010
2954;Rüthen-Oestereiden;11;11;10000;False;30.04.2010;30.04.2010
2955;Büren-Wewelsburg;11;11;10000;False;29.04.2010;29.04.2010
2957;Wünnenberg-Haaren;11;11;10000;False;30.04.2010;30.04.2010
2958;Büren-Harth;11;11;10000;False;29.04.2010;29.04.2010
2961;Brilon;11;11;10000;False;16.03.2009;01.01.1998
2962;Olsberg;11;11;10000;False;15.01.2007;01.01.1998
2963;Brilon-Messinghausen;11;11;10000;False;30.04.2010;30.04.2010
2964;Brilon-Alme;11;11;10000;False;30.04.2010;30.04.2010
2971;Schmallenberg-Dorlar;11;11;10000;False;29.04.2010;29.04.2010
2972;Schmallenberg;11;11;10000;False;30.04.2010;30.04.2010
2973;Eslohe Sauerland;11;11;10000;False;30.04.2010;30.04.2010
2974;Schmallenberg-Fredeburg;11;11;10000;False;29.04.2010;29.04.2010
2975;Schmallenberg-Oberkirchen;11;11;10000;False;30.04.2010;30.04.2010
2977;Schmallenberg-Bödefeld;11;11;10000;False;29.04.2010;29.04.2010
2981;Winterberg Westf;11;11;10000;False;30.04.2010;30.04.2010
2982;Medebach;11;11;10000;False;30.04.2010;30.04.2010
2983;Winterberg-Siedlinghausen;11;11;10000;False;30.04.2010;30.04.2010
2984;Hallenberg;11;11;10000;False;30.04.2010;30.04.2010
2985;Winterberg-Niedersfeld;11;11;10000;False;30.04.2010;30.04.2010
2991;Marsberg-Bredelar;11;11;10000;False;30.04.2010;30.04.2010
2992;Marsberg;11;11;10000;False;30.04.2010;30.04.2010
2993;Marsberg-Canstein;11;11;10000;False;30.04.2010;30.04.2010
2994;Marsberg-Westheim;11;11;10000;False;30.04.2010;30.04.2010
30;Berlin;10;11;250000;False;31.10.2005;01.01.1998
3301;Oranienburg;11;11;10000;False;29.04.2010;29.04.2010
3302;Hennigsdorf;11;11;10000;False;29.04.2010;29.04.2010
3303;Birkenwerder;11;11;10000;False;29.04.2010;29.04.2010
3304;Velten;11;11;10000;False;29.04.2010;29.04.2010
33051;Nassenheide;11;11;10000;False;29.04.2010;29.04.2010
33052;Leegebruch;10;11;10000;False;31.10.2005;01.01.1998
33053;Zehlendorf Kr Oberhavel;11;11;10000;False;29.04.2010;29.04.2010
33054;Liebenwalde;11;11;10000;False;29.04.2010;29.04.2010
33055;Kremmen;11;11;10000;False;03.09.2007;01.01.1998
33056;Mühlenbeck Kr Oberhavel;11;11;10000;False;12.05.2003;01.01.1998
3306;Gransee;11;11;10000;False;29.04.2010;29.04.2010
3307;Zehdenick;11;11;10000;False;29.04.2010;29.04.2010
33080;Marienthal Kr Oberhavel;11;11;10000;False;29.04.2010;29.04.2010
33082;Menz Kr Oberhavel;11;11;10000;False;29.04.2010;29.04.2010
33083;Schulzendorf Kr Oberhavel;11;11;10000;False;29.04.2010;29.04.2010
33084;Gutengermendorf;11;11;10000;False;29.04.2010;29.04.2010
33085;Seilershof;11;11;10000;False;29.04.2010;29.04.2010
33086;Grieben Kr Oberhavel;11;11;10000;False;29.04.2010;29.04.2010
33087;Bredereiche;11;11;10000;False;29.04.2010;29.04.2010
33088;Falkenthal;11;11;10000;False;29.04.2010;29.04.2010
33089;Himmelpfort;11;11;10000;False;29.04.2010;29.04.2010
33093;Fürstenberg Havel;11;11;10000;False;29.04.2010;29.04.2010
33094;Löwenberg;11;11;10000;False;29.04.2010;29.04.2010
331;Potsdam;11;11;10000;False;29.04.2010;29.04.2010
33200;Bergholz-Rehbrücke;11;11;10000;False;02.04.2007;01.01.1998
33201;Gross Glienicke;11;11;10000;False;30.04.2010;30.04.2010
33202;Töplitz;11;11;10000;False;29.04.2010;29.04.2010
33203;Kleinmachnow;11;11;10000;False;04.09.2006;01.01.1998
33204;Beelitz Mark;11;11;10000;False;03.09.2007;01.01.1998
33205;Michendorf;11;11;10000;False;04.09.2006;01.01.1998
33206;Fichtenwalde;11;11;10000;False;30.04.2010;30.04.2010
33207;Gross Kreutz;11;11;10000;False;30.04.2010;30.04.2010
33208;Fahrland;11;11;10000;False;30.04.2010;30.04.2010
33209;Caputh;11;11;10000;False;30.04.2010;30.04.2010
3321;Nauen Brandenb;11;11;10000;False;29.04.2010;29.04.2010
3322;Falkensee;11;11;10000;False;29.04.2010;29.04.2010
33230;Börnicke Kr Havelland;11;11;10000;False;29.04.2010;29.04.2010
33231;Pausin;11;11;10000;False;29.04.2010;29.04.2010
33232;Brieselang;11;11;10000;False;02.04.2007;01.01.1998
33233;Ketzin;11;11;10000;False;30.04.2010;30.04.2010
33234;Wustermark;11;11;10000;False;30.04.2010;30.04.2010
33235;Friesack;11;11;10000;False;30.04.2010;30.04.2010
33237;Paulinenaue;11;11;10000;False;29.04.2010;29.04.2010
33238;Senzke;11;11;10000;False;29.04.2010;29.04.2010
33239;Gross Behnitz;11;11;10000;False;29.04.2010;29.04.2010
3327;Werder Havel;11;11;10000;False;29.04.2010;29.04.2010
3328;Teltow;11;11;10000;False;29.04.2010;29.04.2010
3329;Stahnsdorf;11;11;10000;False;29.04.2010;29.04.2010
3331;Angermünde;11;11;10000;False;29.04.2010;29.04.2010
3332;Schwedt/Oder;11;11;10000;False;29.04.2010;29.04.2010
33331;Casekow;11;11;10000;False;29.04.2010;29.04.2010
33332;Gartz Oder;11;11;10000;False;12.05.2003;01.01.1998
33333;Tantow;11;11;10000;False;30.04.2010;30.04.2010
33334;Greiffenberg;11;11;10000;False;01.03.2004;01.01.1998
33335;Pinnow Kr Uckermark;11;11;10000;False;30.04.2010;30.04.2010
33336;Passow Kr Uckermark;11;11;10000;False;29.04.2010;29.04.2010
33337;Altkünkendorf;11;11;10000;False;30.04.2010;30.04.2010
33338;Stolpe/Oder;11;11;10000;False;30.04.2010;30.04.2010
3334;Eberswalde;11;11;10000;False;29.04.2010;29.04.2010
3335;Finowfurt;11;11;10000;False;29.04.2010;29.04.2010
33361;Joachimsthal;11;11;10000;False;03.07.2006;01.01.1998
33362;Liepe Kr Barnim;11;11;10000;False;30.04.2010;30.04.2010
33363;Altenhof Kr Barnim;11;11;10000;False;30.04.2010;30.04.2010
33364;Gross Ziethen Kr Barnim;11;11;10000;False;30.04.2010;30.04.2010
33365;Lüdersdorf Kr Barnim;11;11;10000;False;30.04.2010;30.04.2010
33366;Chorin;11;11;10000;False;30.04.2010;30.04.2010
33367;Friedrichswalde Brandenb;11;11;10000;False;30.04.2010;30.04.2010
33368;Hohensaaten;11;11;10000;False;30.04.2010;30.04.2010
33369;Oderberg;11;11;10000;False;12.05.2003;01.01.1998
3337;Biesenthal Brandenb;11;11;10000;False;29.04.2010;29.04.2010
3338;Bernau Brandenb;11;11;10000;False;30.04.2010;30.04.2010
33393;Gross Schönebeck Kr Barnim;11;11;10000;False;02.04.2007;01.01.1998
33394;Blumberg Kr Barnim;11;11;10000;False;30.04.2010;30.04.2010
33395;Zerpenschleuse;11;11;10000;False;30.04.2010;30.04.2010
33396;Klosterfelde;11;11;10000;False;01.07.2001;01.01.1998
33397;Wandlitz;11;11;10000;False;30.10.2006;01.01.1998
33398;Werneuchen;11;11;10000;False;03.09.2007;01.01.1998
3341;Strausberg;11;11;10000;False;29.04.2010;29.04.2010
3342;Neuenhagen b Berlin;11;11;10000;False;29.04.2010;29.04.2010
33432;Müncheberg;11;11;10000;False;12.05.2003;01.01.1998
33433;Buckow Märk Schweiz;11;11;10000;False;03.07.2006;01.01.1998
33434;Herzfelde b Strausberg;11;11;10000;False;30.04.2010;30.04.2010
33435;Rehfelde;11;11;10000;False;12.05.2003;01.01.1998
33436;Prötzel;11;11;10000;False;30.04.2010;30.04.2010
33437;Reichenberg b Strausberg;11;11;10000;False;30.04.2010;30.04.2010
33438;Altlandsberg;11;11;10000;False;30.04.2010;30.04.2010
33439;Fredersdorf-Vogelsdorf;11;11;10000;False;03.07.2006;01.01.1998
3344;Bad Freienwalde;11;11;10000;False;29.04.2010;29.04.2010
33451;Heckelberg;11;11;10000;False;04.09.2006;01.01.1998
33452;Neulewin;11;11;10000;False;30.04.2010;30.04.2010
33454;Wölsickendorf/Wollenberg;11;11;10000;False;30.04.2010;30.04.2010
33456;Wriezen;11;11;10000;False;04.09.2006;01.01.1998
33457;Altreetz;11;11;10000;False;30.04.2010;30.04.2010
33458;Falkenberg Mark;11;11;10000;False;30.04.2010;30.04.2010
3346;Seelow;11;11;10000;False;29.04.2010;29.04.2010
33470;Lietzen;11;11;10000;False;30.04.2010;30.04.2010
33472;Golzow b Seelow;11;11;10000;False;04.09.2006;01.01.1998
33473;Zechin;11;11;10000;False;30.04.2010;30.04.2010
33474;Neutrebbin;11;11;10000;False;30.04.2010;30.04.2010
33475;Letschin;11;11;10000;False;30.04.2010;30.04.2010
33476;Neuhardenberg;11;11;10000;False;04.09.2006;01.01.1998
33477;Trebnitz b Müncheberg;11;11;10000;False;30.04.2010;30.04.2010
33478;Gross Neuendorf;11;11;10000;False;30.04.2010;30.04.2010
33479;Küstrin-Kietz;11;11;10000;False;30.04.2010;30.04.2010
335;Frankfurt (Oder);11;11;10000;False;29.04.2010;29.04.2010
33601;Podelzig;11;11;10000;False;30.04.2010;30.04.2010
33602;Alt Zeschdorf;11;11;10000;False;05.03.2007;01.01.1998
33603;Falkenhagen b Seelow;11;11;10000;False;30.04.2010;30.04.2010
33604;Lebus;11;11;10000;False;04.09.2006;01.01.1998
33605;Boossen;11;11;10000;False;30.04.2010;30.04.2010
33606;Müllrose;11;11;10000;False;12.05.2003;01.01.1998
33607;Briesen Mark;11;11;10000;False;02.04.2007;01.01.1998
33608;Jacobsdorf Mark;11;11;10000;False;30.04.2010;30.04.2010
33609;Brieskow-Finkenheerd;11;11;10000;False;04.09.2006;01.01.1998
3361;Fürstenwalde Spree;11;11;10000;False;29.04.2010;29.04.2010
3362;Erkner;11;11;10000;False;30.04.2010;30.04.2010
33631;Bad Saarow-Pieskow;11;11;10000;False;12.05.2003;01.01.1998
33632;Hangelsberg;11;11;10000;False;02.04.2007;01.01.1998
33633;Spreenhagen;11;11;10000;False;03.07.2006;01.01.1998
33634;Berkenbrück Kr Oder-Spree;11;11;10000;False;30.04.2010;30.04.2010
33635;Arensdorf Kr Oder-Spree;11;11;10000;False;30.04.2010;30.04.2010
33636;Steinhöfel Kr Oder-Spree;11;11;10000;False;29.04.2010;29.04.2010
33637;Beerfelde;11;11;10000;False;30.04.2010;30.04.2010
33638;Rüdersdorf b Berlin;11;11;10000;False;12.05.2003;01.01.1998
3364;Eisenhüttenstadt;11;11;10000;False;29.04.2010;29.04.2010
33652;Neuzelle;11;11;10000;False;01.03.2004;01.01.1998
33653;Ziltendorf;11;11;10000;False;30.04.2010;30.04.2010
33654;Fünfeichen;11;11;10000;False;03.09.2007;01.01.1998
33655;Grunow Kr Oder-Spree;11;11;10000;False;02.04.2007;01.01.1998
33656;Bahro;11;11;10000;False;30.04.2010;30.04.2010
33657;Steinsdorf Brandenb;11;11;10000;False;30.04.2010;30.04.2010
3366;Beeskow;11;11;10000;False;29.04.2010;29.04.2010
33671;Lieberose;11;11;10000;False;29.04.2010;29.04.2010
33672;Pfaffendorfb Beeskow;11;11;10000;False;30.04.2010;30.04.2010
33673;Weichensdorf;11;11;10000;False;30.04.2010;30.04.2010
33674;Trebatsch;11;11;10000;False;30.04.2010;30.04.2010
33675;Tauche;11;11;10000;False;30.04.2010;30.04.2010
33676;Friedland b Beeskow;11;11;10000;False;03.09.2007;01.01.1998
33677;Glienicke b Beeskow;11;11;10000;False;04.09.2006;01.01.1998
33678;Storkow Mark;11;11;10000;False;30.04.2010;30.04.2010
33679;Wendisch Rietz;11;11;10000;False;30.04.2010;30.04.2010
33701;Grossbeeren;11;11;10000;False;04.09.2006;01.01.1998
33702;Wünsdorf;11;11;10000;False;30.04.2010;30.04.2010
33703;Sperenberg;11;11;10000;False;30.04.2010;30.04.2010
33704;Baruth Mark;11;11;10000;False;29.04.2010;29.04.2010
33708;Rangsdorf;11;11;10000;False;12.05.2003;01.01.1998
3371;Luckenwalde;11;11;10000;False;29.04.2010;29.04.2010
3372;Jüterbog;11;11;10000;False;29.04.2010;29.04.2010
33731;Trebbin;11;11;10000;False;03.09.2007;01.01.1998
33732;Hennickendorf b Luckenwalde;11;11;10000;False;29.04.2010;29.04.2010
33733;Stülpe;11;11;10000;False;29.04.2010;29.04.2010
33734;Felgentreu;11;11;10000;False;29.04.2010;29.04.2010
33741;Niedergörsdorf;11;11;10000;False;29.04.2010;29.04.2010
33742;Oehna Brandenb;11;11;10000;False;29.04.2010;29.04.2010
33743;Blönsdorf;11;11;10000;False;29.04.2010;29.04.2010
33744;Hohenseefeld;11;11;10000;False;29.04.2010;29.04.2010
33745;Petkus;11;11;10000;False;29.04.2010;29.04.2010
33746;Werbig b Jüterbog;11;11;10000;False;29.04.2010;29.04.2010
33747;Marzahna;11;11;10000;False;29.04.2010;29.04.2010
33748;Treuenbrietzen;11;11;10000;False;30.04.2010;30.04.2010
3375;Königs Wusterhausen;11;11;10000;False;29.04.2010;29.04.2010
33760;Münchehofe Kr Dahme-Spreewald;11;11;10000;False;29.04.2010;29.04.2010
33762;Zeuthen;11;11;10000;False;12.05.2003;01.01.1998
33763;Bestensee;11;11;10000;False;30.04.2010;30.04.2010
33764;Mittenwalde Mark;11;11;10000;False;30.10.2006;01.01.1998
33765;Märkisch Buchholz;11;11;10000;False;29.04.2010;29.04.2010
33766;Teupitz;11;11;10000;False;29.04.2010;29.04.2010
33767;Friedersdorf b Berlin;11;11;10000;False;29.04.2010;29.04.2010
33768;Prieros;11;11;10000;False;29.04.2010;29.04.2010
33769;Töpchin;11;11;10000;False;29.04.2010;29.04.2010
3377;Zossen Brandenb;11;11;10000;False;29.04.2010;29.04.2010
3378;Ludwigsfelde;11;11;10000;False;29.04.2010;29.04.2010
3379;Mahlow;11;11;10000;False;29.04.2010;29.04.2010
3381;Brandenburg an der Havel;11;11;10000;False;29.04.2010;29.04.2010
3382;Lehnin;11;11;10000;False;29.04.2010;29.04.2010
33830;Ziesar;11;11;10000;False;04.09.2006;01.01.1998
33831;Weseram;11;11;10000;False;29.04.2010;29.04.2010
33832;Rogäsen;11;11;10000;False;29.04.2010;29.04.2010
33833;Wollin b Brandenburg;11;11;10000;False;29.04.2010;29.04.2010
33834;Pritzerbe;11;11;10000;False;29.04.2010;29.04.2010
33835;Golzow b Brandenburg;11;11;10000;False;29.10.2007;01.01.1998
33836;Butzow b Brandenburg;11;11;10000;False;29.04.2010;29.04.2010
33837;Brielow;11;11;10000;False;29.04.2010;29.04.2010
33838;Päwesin;11;11;10000;False;29.04.2010;29.04.2010
33839;Wusterwitz;11;11;10000;False;04.09.2006;01.01.1998
33841;Belzig;11;11;10000;False;04.09.2006;01.01.1998
33843;Niemegk;11;11;10000;False;30.04.2010;30.04.2010
33844;Brück Brandenb;11;11;10000;False;03.07.2006;01.01.1998
33845;Borkheide;11;11;10000;False;29.04.2010;29.04.2010
33846;Dippmannsdorf;11;11;10000;False;29.04.2010;29.04.2010
33847;Görzke;11;11;10000;False;29.04.2010;29.04.2010
33848;Raben;11;11;10000;False;29.04.2010;29.04.2010
33849;Wiesenburg Mark;11;11;10000;False;29.04.2010;29.04.2010
3385;Rathenow;11;11;10000;False;29.04.2010;29.04.2010
3386;Premnitz;11;11;10000;False;29.04.2010;29.04.2010
33870;Zollchow b Rathenow;11;11;10000;False;29.04.2010;29.04.2010
33872;Hohennauen;11;11;10000;False;29.04.2010;29.04.2010
33873;Grosswudicke;11;11;10000;False;29.04.2010;29.04.2010
33874;Stechow Brandenb;11;11;10000;False;29.04.2010;29.04.2010
33875;Rhinow;11;11;10000;False;29.04.2010;29.04.2010
33876;Buschow;11;11;10000;False;29.04.2010;29.04.2010
33877;Nitzahn;11;11;10000;False;29.04.2010;29.04.2010
33878;Nennhausen;11;11;10000;False;29.04.2010;29.04.2010
3391;Neuruppin;11;11;10000;False;29.04.2010;29.04.2010
33920;Walsleben b Neuruppin;11;11;10000;False;29.04.2010;29.04.2010
33921;Zechlinerhütte;11;11;10000;False;29.04.2010;29.04.2010
33922;Karwesee;11;11;10000;False;29.04.2010;29.04.2010
33923;Flecken Zechlin;11;11;10000;False;29.04.2010;29.04.2010
33924;Rägelin;11;11;10000;False;29.04.2010;29.04.2010
33925;Wustrau-Altfriesack;11;11;10000;False;29.04.2010;29.04.2010
33926;Herzberg Mark;11;11;10000;False;29.04.2010;29.04.2010
33927;Linum;10;11;10000;False;31.10.2005;01.01.1998
33928;Wildberg Brandenb;11;11;10000;False;29.04.2010;29.04.2010
33929;Gühlen-Glienicke;11;11;10000;False;29.04.2010;29.04.2010
33931;Rheinsberg Mark;11;11;10000;False;30.04.2010;30.04.2010
33932;Fehrbellin;11;11;10000;False;29.04.2010;29.04.2010
33933;Lindow Mark;11;11;10000;False;29.04.2010;29.04.2010
3394;Wittstock Dosse;11;11;10000;False;29.04.2010;29.04.2010
3395;Pritzwalk;11;11;10000;False;29.04.2010;29.04.2010
33962;Heiligengrabe;11;11;10000;False;29.04.2010;29.04.2010
33963;Wulfersdorf b Wittstock;11;11;10000;False;29.04.2010;29.04.2010
33964;Fretzdorf;11;11;10000;False;29.04.2010;29.04.2010
33965;Herzsprung b Wittstock;11;11;10000;False;29.04.2010;29.04.2010
33966;Dranse;11;11;10000;False;29.04.2010;29.04.2010
33967;Freyenstein;11;11;10000;False;29.04.2010;29.04.2010
33968;Meyenburg Kr Prignitz;11;11;10000;False;29.04.2010;29.04.2010
33969;Stepenitz;11;11;10000;False;29.04.2010;29.04.2010
33970;Neustadt Dosse;11;11;10000;False;30.04.2010;30.04.2010
33971;Kyritz Brandenb;11;11;10000;False;02.04.2007;01.01.1998
33972;Breddin;11;11;10000;False;29.04.2010;29.04.2010
33973;Zernitz b Neustadt Dosse;11;11;10000;False;29.04.2010;29.04.2010
33974;Dessow;11;11;10000;False;29.04.2010;29.04.2010
33975;Dannenwalde Kr Prignitz;11;11;10000;False;29.04.2010;29.04.2010
33976;Wutike;11;11;10000;False;29.04.2010;29.04.2010
33977;Gumtow;11;11;10000;False;29.04.2010;29.04.2010
33978;Segeletz;11;11;10000;False;29.04.2010;29.04.2010
